-95.582,38.673,110M/110 Mile Park - Pomona Reservoir  TYPE:COE PH:785.453.2201   SITES:25  AMEN:NH NR  LON/LAT:-95.582/38.673,110M,110 Mile Park - Pomona Reservoir,COE,785.453.2201, , ,25, ,NH NR 
-90.185,41.852,RIVC/Riverview City Park - Clinton  TYPE:CP PH:563.243.1260     AMEN:WES DP DW SH  LON/LAT:-90.185/41.852,RIVC,Riverview City Park - Clinton,CP,563.243.1260, , , , ,WES DP DW SH 
-95.853,40.691,RIVM/Riverview Marina  State Rec Area  TYPE:SRA PH:402.873.7222   SITES:46  AMEN:E ND DW SH NR  LON/LAT:-95.853/40.691,RIVM,Riverview Marina  State Rec Area,SRA,402.873.7222, , ,46, ,E ND DW SH NR 
-92.902,42.064,RIVV/Riverview Park - Marshalltown  TYPE:CP PH:641.754.5715     AMEN:WES DP DW SH L$  LON/LAT:-92.902/42.064,RIVV,Riverview Park - Marshalltown,CP,641.754.5715, , , , ,WES DP DW SH L$ 
-92.664,42.47,ROAD/Roadman Roadside Park  TYPE:CP PH:319.345.2688  COMM:overnight camping in parking area only   AMEN:NH ND FT DW NS N$  LON/LAT:-92.664/42.47,ROAD,Roadman Roadside Park,CP,319.345.2688, ,overnight camping in parking area only, , ,NH ND FT DW NS N$ 
-90.85,43.32,ROBB/Robb City Park  TYPE:CP      AMEN:E DP  LON/LAT:-90.85/43.32,ROBB,Robb City Park,CP, , , , , ,E DP 
-93.042,41.426,ROBE/Roberts Creek Park  TYPE:CP PH:641.627.5507  COMM:dupe   AMEN:E DP DW SH  LON/LAT:-93.042/41.426,ROBE,Roberts Creek Park,CP,641.627.5507, ,dupe, , ,E DP DW SH 
-92.645,41.507,ROBT/Robertson Access  TYPE:CP   COMM:primitive   AMEN:NH FT  LON/LAT:-92.645/41.507,ROBT,Robertson Access,CP, , ,primitive, , ,NH FT 
-95.101,43.527,ROBE/Robertson Co Park  TYPE:CP PH:507.847.3969     AMEN:E DP FT DW SH L$  LON/LAT:-95.101/43.527,ROBE,Robertson Co Park,CP,507.847.3969, , , , ,E DP FT DW SH L$ 
-103.677,41.813,ROBI/Robidoux RV Park  TYPE:CP PH:308.436.2046   SITES:40  AMEN:WES DP DW SH L$  LON/LAT:-103.677/41.813,ROBI,Robidoux RV Park,CP,308.436.2046, , ,40, ,WES DP DW SH L$ 
-95.736,43.399,ROBI/Robinson Park  TYPE:CP   COMM:restrooms may not be clean SITES:13  AMEN:WE DP DW SH L$  LON/LAT:-95.736/43.399,ROBI,Robinson Park,CP, , ,restrooms may not be clean,13, ,WE DP DW SH L$ 
-89.812,44.001,ROCH/Roche-A-Cri State Park  TYPE:SP PH:608.339.6881 OPEN:mid may-late sep  SITES:40  AMEN:E DP 40ft RS PA  LON/LAT:-89.812/44.001,ROCH,Roche-A-Cri State Park,SP,608.339.6881,mid may-late sep, ,40, ,E DP 40ft RS PA 
-95.454,39.122,ROCK/Rock Creek - Perry Lake  TYPE:COE PH:785.597.5144 OPEN:early may-late sep  SITES:140  AMEN:WE DP DW SH RS L$  LON/LAT:-95.454/39.122,ROCK,Rock Creek - Perry Lake,COE,785.597.5144,early may-late sep, ,140, ,WE DP DW SH RS L$ 
-90.328,41.75,ROCM/Rock Creek County Marina and Campground  TYPE:CP PH:563.259.1876     AMEN:E DP  LON/LAT:-90.328/41.75,ROCM,Rock Creek County Marina and Campground,CP,563.259.1876, , , , ,E DP 
-94.752,37.815,ROCL/Rock Creek Lake - Fort Scott  TYPE:CP PH:800.245.3678  COMM:unknown facilities   LON/LAT:-94.752/37.815,ROCL,Rock Creek Lake - Fort Scott,CP,800.245.3678, ,unknown facilities, , ,
-92.837,41.761,ROCK/Rock Creek State Park  TYPE:SP PH:641.236.3722 OPEN:all year  SITES:200  AMEN:E DP 60ft DW SH RS L$  LON/LAT:-92.837/41.761,ROCK,Rock Creek State Park,SP,641.236.3722,all year, ,200, ,E DP 60ft DW SH RS L$ 
-97.059,40.112,ROCK/Rock Creek Station  State Rec Area  TYPE:SRA PH:402.729.5777   SITES:35  AMEN:E DP SH RS PA  LON/LAT:-97.059/40.112,ROCK,Rock Creek Station  State Rec Area,SRA,402.729.5777, , ,35, ,E DP SH RS PA 
-90.851,44.733,ROCD/Rock Dam Park  TYPE:CP PH:715.743.5140   SITES:150  AMEN:E DP DW SH  LON/LAT:-90.851/44.733,ROCD,Rock Dam Park,CP,715.743.5140, , ,150, ,E DP DW SH 
-94.484,46.428,ROCK/Rock Lake - Pillsbury State Forest  TYPE:SF PH:218.825.3075  COMM:primitive - open all year but snow may block SITES:48  AMEN:NH ND VT DW NS NR L$  LON/LAT:-94.484/46.428,ROCK,Rock Lake - Pillsbury State Forest,SF,218.825.3075, ,primitive - open all year but snow may block,48, ,NH ND VT DW NS NR L$ 
-99.248,48.794,ROCK/Rock Lake City Park  TYPE:CP PH:701.266.5318  COMM:outdoor toilets   AMEN:E  LON/LAT:-99.248/48.794,ROCK,Rock Lake City Park,CP,701.266.5318, ,outdoor toilets, , ,E 
-96.105,37.662,ROCR/Rock Ridge Cove North - Fall River Lake  TYPE:COE PH:620.637.2213   SITES:45  AMEN:E DP DW SH NR  LON/LAT:-96.105/37.662,ROCR,Rock Ridge Cove North - Fall River Lake,COE,620.637.2213, , ,45, ,E DP DW SH NR 
-96.14,43.871,ROCK/Rock River City Park  TYPE:CP PH:507.442.7891   SITES:16  AMEN:WE DP FT DW SH  LON/LAT:-96.14/43.871,ROCK,Rock River City Park,CP,507.442.7891, , ,16, ,WE DP FT DW SH 
-96.581,40.228,ROCL/Rockford Lake  State Rec Area  TYPE:SRA PH:402.471.5566   SITES:107  AMEN:E ND VT DW NS NR  LON/LAT:-96.581/40.228,ROCL,Rockford Lake  State Rec Area,SRA,402.471.5566, , ,107, ,E ND VT DW NS NR 
-95.376,38.891,ROCH/Rockhaven - Clinton Lake  TYPE:COE      AMEN:NH ND NS NR  LON/LAT:-95.376/38.891,ROCH,Rockhaven - Clinton Lake,COE, , , , , ,NH ND NS NR 
-89.802,43.641,ROCA/Rocky Arbor State Park  TYPE:SP PH:608.254.8001 OPEN:mid may-late aug  SITES:90  AMEN:E DP 45ft DW SH RS PA  LON/LAT:-89.802/43.641,ROCA,Rocky Arbor State Park,SP,608.254.8001,mid may-late aug, ,90, ,E DP 45ft DW SH RS PA 
-103.699,44.716,ROCK/Rocky Point State Rec Area  TYPE:SRA PH:605.584.3896 OPEN:all year  SITES:60 EL:3015 AMEN:E DP DW SH RS  LON/LAT:-103.699/44.716,ROCK,Rocky Point State Rec Area,SRA,605.584.3896,all year, ,60,3015,E DP DW SH RS 
-97.622,39.829,ROCK/Rocky Pond City Park  TYPE:CP PH:785.527.2288     AMEN:WE DW SH  LON/LAT:-97.622/39.829,ROCK,Rocky Pond City Park,CP,785.527.2288, , , , ,WE DW SH 
-103.963,44.339,RODG/Rod And Gun  TYPE:NF PH:605.642.4622/605.673.9200   SITES:7 EL:5375 AMEN:NH ND DW NS NR  LON/LAT:-103.963/44.339,RODG,Rod And Gun,NF,605.642.4622/605.673.9200, , ,7,5375,NH ND DW NS NR 
-92.083,42.196,RODG/Rodgers County Park  TYPE:CP PH:319.472.4942   SITES:50  AMEN:E DW SH  LON/LAT:-92.083/42.196,RODG,Rodgers County Park,CP,319.472.4942, , ,50, ,E DW SH 
-99.849,48.664,ROLE/Rolette RV Park  TYPE:CP PH:701.246.3491  COMM:swim SITES:8  AMEN:WES FT DW RS PA L$  LON/LAT:-99.849/48.664,ROLE,Rolette RV Park,CP,701.246.3491, ,swim,8, ,WES FT DW RS PA L$ 
-95.798,37.521,ROLL/Rollin RED Vandever Memorial Park  TYPE:CP PH:620.332.7199   SITES:8  AMEN:E DP DW  LON/LAT:-95.798/37.521,ROLL,Rollin RED Vandever Memorial Park,CP,620.332.7199, , ,8, ,E DP DW 
-92.981,40.849,ROLL/Rolling Cove - Rathbun Lake  TYPE:COE PH:641.647.2464 OPEN:early may-late sep  SITES:30  AMEN:NH ND NS RS L$  LON/LAT:-92.981/40.849,ROLL,Rolling Cove - Rathbun Lake,COE,641.647.2464,early may-late sep, ,30, ,NH ND NS RS L$ 
-96.939,39.06,ROLL/Rolling Hills - Milford Lake  TYPE:COE PH:785.238.5714   SITES:60  AMEN:WE DP 60ft SH RS  LON/LAT:-96.939/39.06,ROLL,Rolling Hills - Milford Lake,COE,785.238.5714, , ,60, ,WE DP 60ft SH RS 
-94.109,46.674,RONA/Ronald Cloutier - Cross Lake  TYPE:COE PH:218.692.2025 OPEN:early may-late oct  SITES:120  AMEN:WE DP SH RS  LON/LAT:-94.109/46.674,RONA,Ronald Cloutier - Cross Lake,COE,218.692.2025,early may-late oct, ,120, ,WE DP SH RS 
-99.339,45.449,ROSC/Roscoe City Park  TYPE:CP    SITES:8  AMEN:E ND FT DW NS  LON/LAT:-99.339/45.449,ROSC,Roscoe City Park,CP, , , ,8, ,E ND FT DW NS 
-95.75,48.835,ROSE/Roseau City Park  TYPE:CP PH:218.463.1538   SITES:20  AMEN:WE DP FT DW SH L$  LON/LAT:-95.75/48.835,ROSE,Roseau City Park,CP,218.463.1538, , ,20, ,WE DP FT DW SH L$ 
-95.327,41.732,ROSM/Rosman Glendale Farm Rec Area  TYPE:CP      AMEN:E FT DW  LON/LAT:-95.327/41.732,ROSM,Rosman Glendale Farm Rec Area,CP, , , , , ,E FT DW 
-94.974,44.237,ROTH/Rothenburg City Park  TYPE:CP PH:507.723.3517     AMEN:WE DP DW SH  LON/LAT:-94.974/44.237,ROTH,Rothenburg City Park,CP,507.723.3517, , , , ,WE DP DW SH 
-96.281,46.479,ROTH/Rothsay City Park  TYPE:CP      AMEN:WE  LON/LAT:-96.281/46.479,ROTH,Rothsay City Park,CP, , , , , ,WE 
-103.663,44.199,ROUB/Roubaix Lake  TYPE:NF PH:605.642.4622/605.673.9200 OPEN:mid may-late aug  SITES:56 EL:5520 AMEN:NH ND DW NS RS N$  LON/LAT:-103.663/44.199,ROUB,Roubaix Lake,NF,605.642.4622/605.673.9200,mid may-late aug, ,56,5520,NH ND DW NS RS N$ 
-91.81,40.914,ROUN/Round Prairie Park  TYPE:CP PH:641.472.4421     AMEN:E VT DW  LON/LAT:-91.81/40.914,ROUN,Round Prairie Park,CP,641.472.4421, , , , ,E VT DW 
-97.42,45.703,ROYL/Roy Lake State Park  TYPE:SP PH:605.448.5701 OPEN:all year  SITES:100 EL:1821 AMEN:E DP 45ft DW SH RS  LON/LAT:-97.42/45.703,ROYL,Roy Lake State Park,SP,605.448.5701,all year, ,100,1821,E DP 45ft DW SH RS 
-92.894,43.127,RUDD/Rudd Eastside Park  TYPE:CP    SITES:14  AMEN:WE DW SH  LON/LAT:-92.894/43.127,RUDD,Rudd Eastside Park,CP, , , ,14, ,WE DW SH 
-90.724,44.426,RUSS/Russell Memorial Park  TYPE:CP PH:715.743.5140   SITES:230  AMEN:E DP DW SH  LON/LAT:-90.724/44.426,RUSS,Russell Memorial Park,CP,715.743.5140, , ,230, ,E DP DW SH 
-95.902,39.903,SABE/Sabetha Lake  TYPE:CP   COMM:unknown facilities   AMEN:E L$  LON/LAT:-95.902/39.903,SABE,Sabetha Lake,CP, , ,unknown facilities, , ,E L$ 
-94.985,42.419,SACC/Sac City Park  TYPE:CP PH:712.662.4295     AMEN:E  LON/LAT:-94.985/42.419,SACC,Sac City Park,CP,712.662.4295, , , , ,E 
-90.277,45.843,SAIL/Sailor Lake  TYPE:NF PH:715.748.4875/715.762.2461 OPEN:early may-late oct  SITES:25  AMEN:NH RS  LON/LAT:-90.277/45.843,SAIL,Sailor Lake,NF,715.748.4875/715.762.2461,early may-late oct, ,25, ,NH RS 
-95.13,44.205,SAIL/Sailors and Soldiers Memorial Park  TYPE:CP PH:507.430.6515 OPEN:mid may-mid oct  SITES:24  AMEN:WE DP DW SH  LON/LAT:-95.13/44.205,SAIL,Sailors and Soldiers Memorial Park,CP,507.430.6515,mid may-mid oct, ,24, ,WE DP DW SH 
-101.378,47.321,SAKA/Sakakawea Park  TYPE:CP PH:701.745.3202     AMEN:E DP  LON/LAT:-101.378/47.321,SAKA,Sakakawea Park,CP,701.745.3202, , , , ,E DP 
-93.538,44.22,SAKA/Sakatah Lake State Park  TYPE:SP PH:507.362.4438 OPEN:all year  SITES:60  AMEN:E DP DW SH RS  LON/LAT:-93.538/44.22,SAKA,Sakatah Lake State Park,SP,507.362.4438,all year, ,60, ,E DP DW SH RS 
-97.689,46.446,SAND/Sandager Park  TYPE:CP PH:701.683.3010   SITES:16  AMEN:WES DP  LON/LAT:-97.689/46.446,SAND,Sandager Park,CP,701.683.3010, , ,16, ,WES DP 
-87.844,42.676,SANC/Sanders County Park  TYPE:CP PH:800.272.2463  COMM:unknown facilities SITES:27  AMEN:E ND  LON/LAT:-87.844/42.676,SANC,Sanders County Park,CP,800.272.2463, ,unknown facilities,27, ,E ND 
-92.77,45.793,SAND/Sandrock Cliffs - St. Croix National Scenic River  TYPE:NP PH:715.483.2274  COMM:primitive   AMEN:NH ND PT DW NS NR  LON/LAT:-92.77/45.793,SAND,Sandrock Cliffs - St. Croix National Scenic River,NP,715.483.2274, ,primitive, , ,NH ND PT DW NS NR 
-94.497,40.629,SAND/Sands Timber Rec Area  TYPE:CP PH:712.523.2852   SITES:7  AMEN:E  LON/LAT:-94.497/40.629,SAND,Sands Timber Rec Area,CP,712.523.2852, , ,7, ,E 
-91.597,41.814,SAND/Sandy Beach - Coralville Lake  TYPE:COE PH:319.338.3543 OPEN:early may-late sep  SITES:60  AMEN:WES DP DW SH RS PA  LON/LAT:-91.597/41.814,SAND,Sandy Beach - Coralville Lake,COE,319.338.3543,early may-late sep, ,60, ,WES DP DW SH RS PA 
-101.779,41.262,SAND/Sandy Beach - Lake McConaughy  TYPE:SRA PH:308.284.8800 OPEN:all year    AMEN:NH ND NS RS  LON/LAT:-101.779/41.262,SAND,Sandy Beach - Lake McConaughy,SRA,308.284.8800,all year, , , ,NH ND NS RS 
-89.968,46.103,SANB/Sandy Beach Lake - North Highland/Amer Legion State Forest  TYPE:SF PH:715.356.5211   SITES:35  AMEN:NH ND PT DW NS NR L$  LON/LAT:-89.968/46.103,SANB,Sandy Beach Lake - North Highland/Amer Legion State Forest,SF,715.356.5211, , ,35, ,NH ND PT DW NS NR L$ 
-99.373,40.669,SAND/Sandy Channel  State Rec Area  TYPE:SRA PH:308.865.5305   SITES:30  AMEN:NH ND NS NR  LON/LAT:-99.373/40.669,SAND,Sandy Channel  State Rec Area,SRA,308.865.5305, , ,30, ,NH ND NS NR 
-96.118,43.064,SAND/Sandy Hollow Park  TYPE:CP PH:712.722.2491     AMEN:WES DP FT DW SH L$  LON/LAT:-96.118/43.064,SAND,Sandy Hollow Park,CP,712.722.2491, , , , ,WES DP FT DW SH L$ 
-93.325,46.788,SANL/Sandy Lake Rec Area  TYPE:COE PH:218.426.3482 OPEN:early apr-late oct  SITES:50  AMEN:E DP DW SH RS PA  LON/LAT:-93.325/46.788,SANL,Sandy Lake Rec Area,COE,218.426.3482,early apr-late oct, ,50, ,E DP DW SH RS PA 
-95.236,43.715,SAND/Sandy Point Co Park  TYPE:CP    SITES:12  AMEN:E  LON/LAT:-95.236/43.715,SAND,Sandy Point Co Park,CP, , , ,12, ,E 
-97.24,44.894,SAND/Sandy Shore  State Rec Area  TYPE:SRA PH:605.882.5200 OPEN:all year  SITES:20 EL:1719 AMEN:E DW SH RS  LON/LAT:-97.24/44.894,SAND,Sandy Shore  State Rec Area,SRA,605.882.5200,all year, ,20,1719,E DW SH RS 
-95.453,37.646,SANT/Santa Fe City RV Park  TYPE:CP    SITES:60  AMEN:WE DP DW SH L$  LON/LAT:-95.453/37.646,SANT,Santa Fe City RV Park,CP, , , ,60, ,WE DP DW SH L$ 
-97.053,37.703,SANL/Santa Fe Lake - Augusta  TYPE:CP PH:316.775.9926     AMEN:E DP L$  LON/LAT:-97.053/37.703,SANL,Santa Fe Lake - Augusta,CP,316.775.9926, , , , ,E DP L$ 
-96.525,38.685,SANF/Santa Fe Trail - Council Grove Lake  TYPE:COE PH:620.767.5195 OPEN:mid apr-late oct  SITES:40  AMEN:WES DP DW SH RS PA L$  LON/LAT:-96.525/38.685,SANF,Santa Fe Trail - Council Grove Lake,COE,620.767.5195,mid apr-late oct, ,40, ,WES DP DW SH RS PA L$ 
-100.495,39.839,SAPP/Sappa Park  TYPE:CP PH:785.475.2217 OPEN:all year  SITES:5  AMEN:E NW  LON/LAT:-100.495/39.839,SAPP,Sappa Park,CP,785.475.2217,all year, ,5, ,E NW 
-89.741,45.473,SARA/Sara Park  TYPE:CP PH:715.453.4040  COMM:primitive - unknown facilities   AMEN:NH ND NS  LON/LAT:-89.741/45.473,SARA,Sara Park,CP,715.453.4040, ,primitive - unknown facilities, , ,NH ND NS 
-99,48.945,SARL/Sarles City Park  TYPE:CP PH:701.697.5270     AMEN:NH  LON/LAT:-99/48.945,SARL,Sarles City Park,CP,701.697.5270, , , , ,NH 
-103.811,47.673,SATH/Sather Lake  TYPE:NF PH:701.842.2393/701.250.4443  COMM:4 campgrounds SITES:60  AMEN:NR  LON/LAT:-103.811/47.673,SATH,Sather Lake,NF,701.842.2393/701.250.4443, ,4 campgrounds,60, ,NR 
-92.161,43.195,SAUD/Saude Rec Area  TYPE:CP    SITES:20  AMEN:PT  LON/LAT:-92.161/43.195,SAUD,Saude Rec Area,CP, , , ,20, ,PT 
-94.807,45.675,SAUK/Sauk River City Park  TYPE:CP PH:320.256.4278   SITES:18  AMEN:E DP  LON/LAT:-94.807/45.675,SAUK,Sauk River City Park,CP,320.256.4278, , ,18, ,E DP 
-91.17,41.499,SAUL/Saulsbury Bridge  TYPE:CP PH:563.264.5922  COMM:3 camping areas - tenting is walk-to sites SITES:35  AMEN:E DP FT/VT DW SH  LON/LAT:-91.17/41.499,SAUL,Saulsbury Bridge,CP,563.264.5922, ,3 camping areas - tenting is walk-to sites,35, ,E DP FT/VT DW SH 
-93.149,46.826,SAVA/Savanna Portage State Park  TYPE:SP PH:218.426.3271 OPEN:all year  SITES:60  AMEN:E DP DW SH RS  LON/LAT:-93.149/46.826,SAVA,Savanna Portage State Park,SP,218.426.3271,all year, ,60, ,E DP DW SH RS 
-90.887,47.866,SAWB/Sawbill Lake  TYPE:NF PH:218.663.7280/218.626.4300 OPEN:early may-late oct  SITES:50  AMEN:NH DP NS RS PA  LON/LAT:-90.887/47.866,SAWB,Sawbill Lake,NF,218.663.7280/218.626.4300,early may-late oct, ,50, ,NH DP NS RS PA 
-91.553,45.754,SAWM/Sawmill Lake County Park  TYPE:CP PH:715.635.4490   SITES:25  AMEN:NH VT DW  LON/LAT:-91.553/45.754,SAWM,Sawmill Lake County Park,CP,715.635.4490, , ,25, ,NH VT DW 
-90.437,46.562,SAXO/Saxon Harbor County Park  TYPE:CP PH:715.561.2697     AMEN:E DP DW SH  LON/LAT:-90.437/46.562,SAXO,Saxon Harbor County Park,CP,715.561.2697, , , , ,E DP DW SH 
-103.821,41.978,SCEK/Scenic Knolls City Golf Course and Campground  TYPE:CP PH:308.623.2468 OPEN:early mar-late sep  SITES:6  AMEN:E DW  LON/LAT:-103.821/41.978,SCEK,Scenic Knolls City Golf Course and Campground,CP,308.623.2468,early mar-late sep, ,6, ,E DW 
-96.405,42.485,SCEN/Scenic Park City  TYPE:CP PH:402.494.7531   SITES:85  AMEN:WES DP DW SH  LON/LAT:-96.405/42.485,SCEN,Scenic Park City,CP,402.494.7531, , ,85, ,WES DP DW SH 
-93.57,47.715,SCEN/Scenic State Park  TYPE:SP PH:218.743.3362 OPEN:all year  SITES:95  AMEN:E DP DW SH RS  LON/LAT:-93.57/47.715,SCEN,Scenic State Park,SP,218.743.3362,all year, ,95, ,E DP DW SH RS 
-95.672,41.805,SCHA/Schaben County Park  TYPE:CP PH:712.647.2785     AMEN:E DW SH  LON/LAT:-95.672/41.805,SCHA,Schaben County Park,CP,712.647.2785, , , , ,E DW SH 
-95.289,43.151,SCHA/Scharnberg Co Park  TYPE:CP PH:712.262.2187  COMM:swim SITES:62  AMEN:E DW SH  LON/LAT:-95.289/43.151,SCHA,Scharnberg Co Park,CP,712.262.2187, ,swim,62, ,E DW SH 
-95.411,41.775,SCHI/Schimerowski Rec Area  TYPE:CP PH:712.744.3403     AMEN:E FT DW  LON/LAT:-95.411/41.775,SCHI,Schimerowski Rec Area,CP,712.744.3403, , , , ,E FT DW 
-90.156,46.324,SCHO/Schomberg Park  TYPE:CP PH:715.561.2064  COMM:ATV park   AMEN:E DP FT DW SH  LON/LAT:-90.156/46.324,SCHO,Schomberg Park,CP,715.561.2064, ,ATV park, , ,E DP FT DW SH 
-96.937,39.143,SCHO/School Creek - Milford Lake  TYPE:COE PH:785.238.9714   SITES:45  AMEN:NH ND NS NR L$  LON/LAT:-96.937/39.143,SCHO,School Creek - Milford Lake,COE,785.238.9714, , ,45, ,NH ND NS NR L$ 
-93.803,47.224,SCHO/Schoolcraft State Park  TYPE:SP PH:218.247.7215 OPEN:all year  SITES:29  AMEN:NH ND VT DW NS RS  LON/LAT:-93.803/47.224,SCHO,Schoolcraft State Park,SP,218.247.7215,all year, ,29, ,NH ND VT DW NS RS 
-94.068,45.284,SCHR/Schroeder County Park  TYPE:CP PH:320.274.8870   SITES:50  AMEN:E DP DW SH  LON/LAT:-94.068/45.284,SCHR,Schroeder County Park,CP,320.274.8870, , ,50, ,E DP DW SH 
-90.268,43.729,SCHU/Schultz City Park  TYPE:CP PH:608.462.2400 OPEN:mid may-mid oct COMM:swim    AMEN:E FT DW SH  LON/LAT:-90.268/43.729,SCHU,Schultz City Park,CP,608.462.2400,mid may-mid oct,swim , , ,E FT DW SH 
-97.183,48.566,SCHU/Schumacher Park  TYPE:CP PH:701.454.3830     AMEN:WE DP DW SH L$  LON/LAT:-97.183/48.566,SCHU,Schumacher Park,CP,701.454.3830, , , , ,WE DP DW SH L$ 
-97.06,41.435,SCHU/Schuyler City Campground  TYPE:CP PH:402.352.3101   SITES:35  AMEN:E DP NS L$  LON/LAT:-97.06/41.435,SCHU,Schuyler City Campground,CP,402.352.3101, , ,35, ,E DP NS L$ 
-97.713,43.152,SCOT/Scotland City Park  TYPE:CP      AMEN:E DP DW NS  LON/LAT:-97.713/43.152,SCOT,Scotland City Park,CP, , , , , ,E DP DW NS 
-90.527,41.714,SCOT/Scott County Park  TYPE:CP PH:563.328.3282   SITES:400  AMEN:E DW  LON/LAT:-90.527/41.714,SCOT,Scott County Park,CP,563.328.3282, , ,400, ,E DW 
-100.918,38.668,SCOT/Scott State Park  TYPE:SP PH:620.872.2061 OPEN:all year  SITES:150  LON/LAT:-100.918/38.668,SCOT,Scott State Park,SP,620.872.2061,all year, ,150, ,
-91.633,42.599,SCOU/Scout Park - Lamont  TYPE:CP PH:563.924.2194     AMEN:E NS  LON/LAT:-91.633/42.599,SCOU,Scout Park - Lamont,CP,563.924.2194, , , , ,E NS 
-96.184,37.128,SEDA/Sedan City Park  TYPE:CP PH:620.725.3193  COMM:worlds longest yellow brick road SITES:15  AMEN:E DP DW SH  LON/LAT:-96.184/37.128,SEDA,Sedan City Park,CP,620.725.3193, ,worlds longest yellow brick road,15, ,E DP DW SH 
-100.213,46.249,SEEM/Seeman Park  TYPE:CP PH:701.254.4985   SITES:10  AMEN:E DW SH L$  LON/LAT:-100.213/46.249,SEEM,Seeman Park,CP,701.254.4985, , ,10, ,E DW SH L$ 
-95.601,43.86,SEVE/Seven Mile Lake Co Park  TYPE:CP PH:507 836 6148   SITES:13  AMEN:E ND FT DW SH NR  LON/LAT:-95.601/43.86,SEVE,Seven Mile Lake Co Park,CP,507 836 6148, , ,13, ,E ND FT DW SH NR 
-89.043,45.878,SEVE/Sevenmile Lake  TYPE:NF PH:715.528.4464/715.762.2461   SITES:31  AMEN:NH NR  LON/LAT:-89.043/45.878,SEVE,Sevenmile Lake,NF,715.528.4464/715.762.2461, , ,31, ,NH NR 
-96.805,44.318,SEXA/Sexauer City Park  TYPE:CP PH:605.692.2708   SITES:13 EL:1601 AMEN:E DP DW SH L$  LON/LAT:-96.805/44.318,SEXA,Sexauer City Park,CP,605.692.2708, , ,13,1601,E DP DW SH L$ 
-93.12,40.67,SEYM/Seymour Lake Co Park  TYPE:CP   COMM:primitive - undesignated sites SITES:20  AMEN:NH FT DW  LON/LAT:-93.12/40.67,SEYM,Seymour Lake Co Park,CP, , ,primitive - undesignated sites,20, ,NH FT DW 
-98.58,47.068,SHAD/Shady Cove Co Park  TYPE:CP      AMEN:WES DP FT DW SH  LON/LAT:-98.58/47.068,SHAD,Shady Cove Co Park,CP, , , , , ,WES DP FT DW SH 
-90.878,41.446,SHAD/Shady Creek  - Mississippi River  TYPE:COE PH:563.262.8090 OPEN:early may-mid oct  SITES:50  AMEN:E DP DW SH RS PA  LON/LAT:-90.878/41.446,SHAD,Shady Creek  - Mississippi River,COE,563.262.8090,early may-mid oct, ,50, ,E DP DW SH RS PA 
-88.593,44.781,SHEF/Shawano County Fairgrounds  TYPE:CP PH:715.524.3976     LON/LAT:-88.593/44.781,SHEF,Shawano County Fairgrounds,CP,715.524.3976, , , , ,
-88.489,44.823,SHAW/Shawano County Park  TYPE:CP PH:715.524.4986     LON/LAT:-88.489/44.823,SHAW,Shawano County Park,CP,715.524.4986, , , , ,
-95.812,39.217,SHAW/Shawnee State Fishing Lake  TYPE:SP PH:913.845.2665 OPEN:all year COMM:primitive sites near lake   AMEN:NH ND NS  LON/LAT:-95.812/39.217,SHAW,Shawnee State Fishing Lake,SP,913.845.2665,all year,primitive sites near lake, , ,NH ND NS 
-101.849,46.338,SHEE/Sheep Creek Dam  TYPE:SRA PH:701.584.2354     AMEN:NH ND NS NR  LON/LAT:-101.849/46.338,SHEE,Sheep Creek Dam,SRA,701.584.2354, , , , ,NH ND NS NR 
-94.947,46.792,SHEL/Shell City Landing - Huntersville State Forest  TYPE:SF PH:218.472.2100  COMM:primitive - open all year but snow may block SITES:35  AMEN:NH ND VT DW NS NR  LON/LAT:-94.947/46.792,SHEL,Shell City Landing - Huntersville State Forest,SF,218.472.2100, ,primitive - open all year but snow may block,35, ,NH ND VT DW NS NR 
-91.923,45.741,SHEL/Shell Lake Municipal Park  TYPE:CP PH:715.468.7846   SITES:42  AMEN:WE DP DW SH  LON/LAT:-91.923/45.741,SHEL,Shell Lake Municipal Park,CP,715.468.7846, , ,42, ,WE DP DW SH 
-92.591,42.723,SHER/Shell Rock Rec Area  TYPE:CP    SITES:40  AMEN:E DP FT DW SH  LON/LAT:-92.591/42.723,SHER,Shell Rock Rec Area,CP, , , ,40, ,E DP FT DW SH 
-93.044,43.174,SHEL/Shellrock River Co Preserve  TYPE:CP PH:641.423.5309  COMM:primitive   AMEN:NH ND VT NS N$  LON/LAT:-93.044/43.174,SHEL,Shellrock River Co Preserve,CP,641.423.5309, ,primitive, , ,NH ND VT NS N$ 
-98.8,48.073,SHEL/Shelvers Grove State Rec Area  TYPE:SRA PH:701.766.4015     AMEN:E DP DW SH NR  LON/LAT:-98.8/48.073,SHEL,Shelvers Grove State Rec Area,SRA,701.766.4015, , , , ,E DP DW SH NR 
-103.473,43.983,SHEN/Sheridan Northside  TYPE:NF PH:605.343.1567/605.673.9200 OPEN:mid may - late aug  SITES:60 EL:4687 AMEN:NH ND NS RS  LON/LAT:-103.473/43.983,SHEN,Sheridan Northside,NF,605.343.1567/605.673.9200,mid may - late aug, ,60,4687,NH ND NS RS 
